timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-16T14:48:44,codecarbon,c00151b2-5d6e-4acf-bd52-ff1aa10ec06d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.305397199990693,2.221475318389885e-05,9.635976474677995e-06,42.5,0.0,10.0,2.717281770823724e-05,0,6.387962777646155e-06,3.356078048588339e-05,Poland,POL,łódź voivodeship,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.1,12,12th Gen Intel(R) Core(TM) i5-1235U,,,19.4673,51.754,7.828418731689453,machine,N,1.0
2025-05-16T14:56:30,codecarbon,227b5311-baa2-4623-b627-2a02fa1487fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0511772999889217,3.369300790930704e-07,6.583584502621378e-06,42.5,0.0,10.0,4.320125000554577e-07,0,7.700222227463708e-08,5.090147223300948e-07,Poland,POL,łódź voivodeship,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.1,12,12th Gen Intel(R) Core(TM) i5-1235U,,,19.4673,51.754,7.828418731689453,machine,N,1.0
2025-05-16T14:57:06,codecarbon,cbbe75d3-e92e-47ac-9240-fe29241dbd78,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.99338129995158,1.914827195496642e-05,9.60592534676208e-06,42.5,0.0,10.0,2.342562576365405e-05,0,5.502489999990858e-06,2.8928115763644908e-05,Poland,POL,łódź voivodeship,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.1,12,12th Gen Intel(R) Core(TM) i5-1235U,,,19.4673,51.754,7.828418731689453,machine,N,1.0
2025-05-16T14:57:13,codecarbon,2dea5647-8e97-4a5d-8f61-bf5329267b84,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1413495000451803,1.0935180979060147e-05,9.580922389353374e-06,42.5,0.0,10.0,1.3379637500151552e-05,0,3.140609444461815e-06,1.6520246944613366e-05,Poland,POL,łódź voivodeship,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.1,12,12th Gen Intel(R) Core(TM) i5-1235U,,,19.4673,51.754,7.828418731689453,machine,N,1.0
2025-05-16T14:57:19,codecarbon,19507dcf-2310-4151-8bc5-e5cea4afa989,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.776716899999883,7.454614841343687e-06,9.59759577954955e-06,42.5,0.0,10.0,9.119465833848355e-06,0,2.1425405556025603e-06,1.1262006389450916e-05,Poland,POL,łódź voivodeship,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.1,12,12th Gen Intel(R) Core(TM) i5-1235U,,,19.4673,51.754,7.828418731689453,machine,N,1.0
